compound_name,retention_time,smiles,split_index
"Flavonol base + 5O, O-Hex, O-Hex",3.34,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC3=CC(O)=CC(O)=C13)C4=CC(O)=C(O)C(OC5OC(CO)C(O)C(O)C5O)=C4,4
"Flavonol base + 4O, 1MeO",5.37,O=C1C(O)=C(OC2=CC(O)=CC(O)=C12)C3=CC(O)=C(O)C(OC)=C3,4
"Flavonol base + 4O, 1MeO, O-Hex",4.58,O=C1C(O)=C(OC=2C=C(OC3OC(CO)C(O)C(O)C3O)C(OC)=C(O)C12)C4=CC=C(O)C(O)=C4,4
"Flavonol base + 4O, 1MeO, O-Hex-Hex",3.63,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C(OC)=C(O)C14)C=5C=CC(O)=C(O)C5,4
"Flavonol base + 4O, 1MeO, O-Hex-Hex, O-Hex",2.8,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(OC4OC(CO)C(O)C(O)C4O)C=C(O)C13)C=5C=C(OC)C(O)=C(OC6OC(CO)C(O)C(O)C6O)C5,4
"Flavonol base + 4O, O-dHex-Hex",3.43,O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC4=CC(O)=CC(O)=C14)C=5C=CC(O)=C(O)C5,4
"Flavonol base + 4O, O-Hex O-MalonylHex",3.11,O=C(O)CC(=O)OCC1OC(OC=2C(=O)C=3C(O)=CC(OC4OC(CO)C(O)C(O)C4O)=CC3OC2C=5C=CC(O)=C(O)C5)C(O)C(O)C1O,4
"Flavonol base + 4O, O-Hex-dHex-Pen",3.65,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2OC4OCC(O)C(O)C4O)=C(OC=5C=C(O)C=C(O)C15)C6=CC=C(O)C(O)=C6,4
"Flavonol base + 4O, O-Hex-Hex, O-dHex",2.95,O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(OC5OC(C)C(O)C(O)C5O)C=C(O)C14)C6=CC=C(O)C(O)=C6,4
"Flavonol base + 4O, O-Hex-dHex, O-Hex",3.39,O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=CC(OC5OC(CO)C(O)C(O)C5O)=CC(O)=C14)C=6C=CC(O)=C(O)C6,4
"Flavonol base + 4O, O-Hex-dHex-Hex-Coumaroyl",4.48,O=C(OCC1OC(OC2C(OC=3C(=O)C4=C(O)C=C(OC5OC(CO)C(O)C(O)C5O)C=C4OC3C=6C=CC(O)=C(O)C6)OC(C)C(O)C2O)C(O)C(O)C1O)C=CC7=CC=C(O)C=C7,4
"Flavonol base + 3O, 1MeO, O-Hex-dHex",3.72,O=C1C(OC2OC(CO)C(O)C(O)C2OC3OC(C)C(O)C(O)C3O)=C(OC4=CC(O)=CC(O)=C14)C=5C=CC(O)=C(OC)C5,4
"Flavonol base + 3O, O-Hex, O-coumaroyl",2.35,O=C(OC1=CC(O)=C2C(=O)C(OC3OC(CO)C(O)C(O)C3O)=C(OC2=C1)C4=CC=C(O)C=C4)C=CC5=CC=C(O)C=C5,4
Flavonol base + 3O,4.37,O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C3=CC=C(O)C=C3,4
Kaempferol,6.01,O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C3=CC=C(O)C=C3,4
"Flavonol base + 3O, O-Hex+C6H9O4",4.5,O=C(O)CC(O)(C)CC(=O)OCC1OC(OC=2C(=O)C3=C(O)C=C(O)C=C3OC2C4=CC=C(O)C=C4)C(O)C(O)C1O,4
"Flavonol base + 3O, O-Hex, O-MalonylHex",3.36,O=C(O)CC(=O)OCC1OC(OC=2C(=O)C=3C(O)=CC(OC4OC(CO)C(O)C(O)C4O)=CC3OC2C5=CC=C(O)C=C5)C(O)C(O)C1O,4
"Flavonol base + 3O, O-Hex, O-Hex+C6H9O4",3.34,O=C(O)CC(O)(C)CC(=O)OCC1OC(OC=2C(=O)C3=C(O)C=C(OC4OC(CO)C(O)C(O)C4O)C=C3OC2C5=CC=C(O)C=C5)C(O)C(O)C1O,4
"Flavonol base + 3O, O-dHex, O-Hex-Hex",3.62,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC4=CC(OC5OC(C)C(O)C(O)C5O)=CC(O)=C14)C6=CC=C(O)C=C6,4
"Flavonol base + 3O, O-Hex-Hex, O-Hex-Hex-Feruloyl",4.01,O=C(OC1C(OC(CO)C(O)C1O)OC2C(OC=3C(=O)C4=C(O)C=C(OC5OC(CO)C(OC6OC(CO)C(O)C(O)C6O)C(O)C5O)C=C4OC3C7=CC=C(O)C=C7)OC(CO)C(O)C2O)C=CC=8C=CC(O)=C(OC)C8,4
"Flavone base + 3O, 1MeO, C-Hex",3.72,O=C1C(O)=C(OC=2C=C(OC3OC(C)C(O)C(O)C3O)C=C(O)C12)C4=CC=C(O)C(OC)=C4,4
"Flavone base + 4O, O-MalonylHex",4.59,O=C(O)CC(=O)OCC1OC(OC=2C=C(O)C=3C(=O)C=C(OC3C2)C=4C=CC(O)=C(O)C4)C(O)C(O)C1O,4
"Flavone base + 4O, O-HexA-HexA",4.0,O=C(O)C1OC(OC=2C=C(O)C=3C(=O)C=C(OC3C2)C4=CC=C(O)C(O)=C4)C(OC5OC(C(=O)O)C(O)C(O)C5O)C(O)C1O,4
"Flavone base + 3O, 2MeO, O-HexA",4.54,O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=C(OC)C(O)=C(OC)C4)C(O)C(O)C1O,4
"Flavone base + 3O, 2MeO, O-Hex",4.57,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=C(OC)C(O)=C(OC)C4,4
"Flavone base + 3O, 2MeO, O-MalonylHex",4.91,O=C(O)CC(=O)OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=C(OC)C(O)=C(OC)C4)C(O)C(O)C1O,4
"Flavone base + 3O, 2MeO, O-guaiacylglycerol",6.04,O=C1C=C(OC2=CC(O)=CC(O)=C12)C=3C=C(OC)C(OC(CO)C(O)C=4C=CC(O)=C(OC)C4)=C(OC)C3,4
"Flavone base + 3O, 2MeO, O-guaiacylglycerol",6.2,O=C1C=C(OC2=CC(O)=CC(O)=C12)C=3C=C(OC)C(OC(CO)C(O)C=4C=CC(O)=C(OC)C4)=C(OC)C3,4
"Flavone base + 3O, 2MeO, O-HexA-HexA",3.96,O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=C(OC)C(O)=C(OC)C4)C(OC5OC(C(=O)O)C(O)C(O)C5O)C(O)C1O,4
"Flavone base + 3O, 2MeO, O-Hex, O-HexA",4.05,COC1=CC(=CC(OC)=C1OC2OC(CO)C(O)C(O)C2O)C3=CC(=O)C4=C(O3)C=C(OC5OC(C(O)C(O)C5O)C(O)=O)C=C4O,4
"Flavone base + 3O, 2MeO, O-Hex-dHex",4.36,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)=CC(O)=C12)C=5C=C(OC)C(O)=C(OC)C5,4
"Flavone base + 3O, 2MeO, O-guaiacylglyceryl-Hex",4.57,O=C1C=C(OC2=CC(O)=CC(O)=C12)C=3C=C(OC)C(OC(COC4OC(CO)C(O)C(O)C4O)C(O)C=5C=CC(O)=C(OC)C5)=C(OC)C3,4
"Flavone base + 3O, 2MeO, O-Hex, O-guaiacylglycerol",4.74,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=C(OC)C(OC(CO)C(O)C=5C=CC(O)=C(OC)C5)=C(OC)C4,4
"Flavone base + 3O, 2MeO, O-HexA-CoumaroylHex",4.9,COC1=CC(=CC(OC)=C1O)C2=CC(=O)C3=C(O)C=C(OC4OC(C(O)C(O)C4OC5OC(COC(=O)C=CC6=CC=C(O)C=C6)C(O)C(O)C5O)C(O)=O)C=C3O2,4
"Flavone base + 3O, 2MeO, O-Hex",4.21,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=C(OC)C(O)=C(OC)C4,4
"Flavone base + 3O, 1MeO, O-HexA",4.6,O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=CC(OC)=C(O)C4)C(O)C(O)C1O,4
"Flavone base + 3O, 1MeO, O-MalonylHex",4.8,O=C(O)CC(=O)OCC1OC(OC=2C=C(O)C=3C(=O)C=C(OC3C2)C4=CC=C(O)C(OC)=C4)C(O)C(O)C1O,4
"Flavone base + 3O, 1MeO, O-HexA-HexA",4.05,O=C(O)C1OC(OC=2C=C(O)C=3C(=O)C=C(OC3C2)C4=CC=C(O)C(OC)=C4)C(OC5OC(C(=O)O)C(O)C(O)C5O)C(O)C1O,4
"Flavone base + 3O, 1MeO, O-Hex-dHex",4.87,O=C1C=C(OC=2C=C(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)C=C(O)C12)C5=CC=C(OC)C(O)=C5,4
"Flavone base + 3O, O-Hex",4.16,O=C1C=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C4=CC=C(O)C=C4,4
"Flavone base + 3O, O-HexA-HexA",4.05,O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C4=CC=C(O)C=C4)C(OC5OC(C(=O)O)C(O)C(O)C5O)C(O)C1O,4
Flavone + 2O + 2MeO,5.71,O=C1C(OC)=C(OC=2C(OC)=C(O)C=C(O)C12)C3=CC=CC=C3,4
"Flavone base + 2O, 1MeO",5.62,O=C1C=C(OC2=CC(O)=CC(O)=C12)C3=CC=C(OC)C=C3,4
"7,4'-Dihydroxyflavone",7.37,O=C1C=C(OC=2C=C(O)C=CC12)C3=CC=C(O)C=C3,4
"Flavone base + 1O, 2MeO, O-MalonylHex",5.65,O=C(O)CC(=O)OCC1OC(OC=2C=C3OC=C(C(=O)C3=CC2OC)C4=CC=C(OC)C=C4)C(O)C(O)C1O,4
"Flavone base + 3O, O-AcetylHex",5.14,O=C(OCC1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C4=CC=C(O)C=C4)C(O)C(O)C1O)C,4
"Isoflavone base + 1O, 2MeO, O-Hex",5.05,O=C1C(=COC2=CC(OC3OC(CO)C(O)C(O)C3O)=C(OC)C=C12)C4=CC=C(OC)C=C4,4
"Flavone base + 4O, C-Hex-dHex",4.48,O=C1C=C(OC=2C=C(O)C(=C(O)C12)C3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C=5C=CC(O)=C(O)C5,4
"Flavone base + 4O, C-Hex-Hex",3.44,O=C1C=C(OC=2C=C(O)C(=C(O)C12)C3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)C5=CC=C(O)C(O)=C5,4
"Flavone base + 4O, C-Hex-CoumaroylHex",3.81,O=C(OCC1OC(OC2C(O)C(O)C(OC2C=3C(O)=CC=4OC(=CC(=O)C4C3O)C=5C=CC(O)=C(O)C5)CO)C(O)C(O)C1O)C=CC6=CC=C(O)C=C6,4
"Flavone base + 3O, 1MeO, C-Hex-Hex",3.87,O=C1C=C(OC2=CC(O)=C(C(O)=C12)C3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)C=5C=CC(O)=C(OC)C5,4
"Flavone base + 3O, C-Pen-Hex",4.21,O=C1C=C(OC=2C=C(O)C(=C(O)C12)C3OCC(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)C5=CC=C(O)C=C5,4
"Flavone base + 3O, C-Hex-dHex",4.61,O=C1C=C(OC2=C1C(O)=CC(O)=C2C3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C5=CC=C(O)C=C5,4
"Flavone base + 3O, C-Hex-AcetyldHex",5.08,O=C(OC1C(O)C(O)C(OC1C)OC2C(OC(CO)C(O)C2O)C3=C(O)C=C(O)C=4C(=O)C=C(OC43)C5=CC=C(O)C=C5)C,4
"Flavone base + 3O, C-Hex-CoumaroylHex",4.21,O=C(OCC1OC(OC2C(O)C(O)C(OC2C=3C(O)=CC=4OC(=CC(=O)C4C3O)C5=CC=C(O)C=C5)CO)C(O)C(O)C1O)C=CC6=CC=C(O)C=C6,4
"Flavone base + 3O, C-Hex-FeruloylHex",4.21,O=C(OCC1OC(OC2C(OC(CO)C(O)C2O)C=3C(O)=CC=4OC(=CC(=O)C4C3O)C5=CC=C(O)C=C5)C(O)C(O)C1O)C=CC=6C=CC(O)=C(OC)C6,4
"Flavone base + 2O, 2MeO, C-Hex",4.21,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=C(OC)C4,4
"Flavone base + 2O, 1MeO, C-Hex",4.08,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)C3OC(CO)C(O)C(O)C3O)C4=CC=C(O)C=C4,4
"Flavone base + 4O, C-Pen, C-Hex",3.19,O=C1C=C(OC=2C1=C(O)C(=C(O)C2C3OC(CO)C(O)C(O)C3O)C4OCC(O)C(O)C4O)C=5C=CC(O)=C(O)C5,4
"Flavone base + 4O, C-Pen, C-Hex",3.35,O=C1C=C(OC=2C1=C(O)C(=C(O)C2C3OCC(O)C(O)C3O)C4OC(CO)C(O)C(O)C4O)C=5C=CC(O)=C(O)C5,4
"Flavone base + 3O, C-Pen, C-Pen",3.89,O=C1C=C(OC2=C1C(O)=C(C(O)=C2C3OCC(O)C(O)C3O)C4OCC(O)C(O)C4O)C5=CC=C(O)C=C5,4
"Flavone base + 3O, C-Hex, C-Pen",3.41,O=C1C=C(OC2=C1C(O)=C(C(O)=C2C3OC(CO)C(O)C(O)C3O)C4OCC(O)C(O)C4O)C5=CC=C(O)C=C5,4
"Flavone base + 3O, O-HexA, C-Hex, C-Hex",4.68,O=C(O)C1OC(OC2=CC=C(C=C2)C=3OC=4C=C(O)C(=C(O)C4C(=O)C3C5OC(CO)C(O)C(O)C5O)C6OC(CO)C(O)C(O)C6O)C(O)C(O)C1O,4
Flavanone base + 6O,3.65,O=C1C2=C(O)C=C(O)C=C2OC(C3=CC(O)=C(O)C(O)=C3)C1O,4
Flavanone base + 5O,4.27,O=C1C2=C(O)C=C(O)C=C2OC(C=3C=CC(O)=C(O)C3)C1O,4
Flavanone base + 2O,5.31,O=C1C=2C=CC(O)=CC2OC(C3=CC=C(O)C=C3)C1,4
"Flavanone base + 3O, O-MalonylHex",4.88,OC1C(O)C(COC(=O)CC(O)=O)OC(OC2=CC=C(C=C2)C3CC(=O)C4=C(O3)C=C(O)C=C4O)C1O,4
"Flavanone base +2O, 1MeO",5.15,O=C1C2=C(O)C=C(OC)C=C2OC(C3=CC=C(O)C=C3)C1,4
"Flavanone base + 3O, C-Hex",3.04,O=C1C=2C(O)=CC(O)=C(C2OC(C3=CC=C(O)C=C3)C1)C4OC(CO)C(O)C(O)C4O,4
"Flavanone base + 4O, O-Hex, C-Pen",3.22,OCC1OC(OC2=CC(O)=C(C3OCC(O)C(O)C3O)C4=C2C(=O)CC(O4)C5=CC(O)=C(O)C=C5)C(O)C(O)C1O,4
"Flavonol base + 6O, O-MalonylHex",3.88,O=C(O)CC(=O)OCC1OC(OC=2C(=O)C=3C(O)=CC(O)=CC3OC2C4=CC(O)=C(O)C=C4O)C(O)C(O)C1O,4
Flavan-3-ols + 3O,4.91,OC1=CC=C(C=C1)C2OC=3C=C(O)C=C(O)C3CC2O,4
"Flavone base + 3O, 1MeO, O-HexA-FeruloylHexA",4.68,O=C(OC1C(OC(C(=O)O)C(O)C1O)OC2C(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C=5C=CC(O)=C(OC)C5)OC(C(=O)O)C(O)C2O)C=CC=6C=CC(O)=C(OC)C6,4
"Flavone base + 3O, C-Pen-FeruloylHex",4.71,COC1=C(O)C=CC(C=CC(=O)OC2C(O)C(O)C(CO)OC2OC3COC(C(O)C3O)C4=C(O)C5=C(OC(=CC5=O)C6=CC=C(O)C=C6)C=C4O)=C1,4
"Flavone base + 4O, C-Hex-FeruloylHex",3.87,O=C(OCC1OC(OC2C(OC(CO)C(O)C2O)C=3C(O)=CC=4OC(=CC(=O)C4C3O)C=5C=CC(O)=C(O)C5)C(O)C(O)C1O)C=CC=6C=CC(O)=C(OC)C6,4
"Flavone base + 3O, 1MeO, C-Hex-FeruloylHex",4.19,O=C(OCC1OC(OC2C(OC(CO)C(O)C2O)C=3C(O)=CC=4OC(=CC(=O)C4C3O)C=5C=CC(O)=C(OC)C5)C(O)C(O)C1O)C=CC=6C=CC(O)=C(OC)C6,4
Feruloyl allylamine,2.86,COC1=C(O)C=CC(C=CC(=O)NCC=C)=C1,4
Feruloyl putrescine (isomer of 1178),2.7,O=C(C=CC=1C=CC(O)=C(OC)C1)NCCCCN,4
Feruloyl putrescine (isomer of 1173),2.9,O=C(C=CC=1C=CC(O)=C(OC)C1)NCCCCN,4
Feruloyl agmatine (isomer of 1607),2.98,O=C(C=CC1=CC=C(O)C(OC)=C1)NCCCCNC(=N)N,4
Feruloyl agmatine (isomer of 1608),3.22,O=C(C=CC1=CC=C(O)C(OC)=C1)NCCCCNC(=N)N,4
Feruloyl lysine,3.08,COC1=C(O)C=CC(C=CC(=O)NCCCCC(N)C(O)=O)=C1,4
Feruloyl quinic acid,3.71,O=C(OC1CC(O)(C(=O)O)CC(O)C1O)C=CC=2C=CC(O)=C(OC)C2,4
Feruloyl dehydrotyramine (isomer of 1654),4.28,COC1=CC(C=CC(=O)NC=CC2=CC=C(O)C=C2)=CC=C1O,4
Feruloyl dehydrotyramine (isomer of 1655),4.3,COC1=C(O)C=CC(C=CC(=O)NC=CC2=CC=C(O)C=C2)=C1,4
Feruloyl tyramine,5.13,O=C(C=CC=1C=CC(O)=C(OC)C1)NCCC2=CC=C(O)C=C2,4
Dihydoroferuloyl Octylamine,5.25,CCCCCCCCNC(O)CCC1=CC(OC)=C(O)C=C1,4
Feruloyl O-methyldehydrodopamine,4.38,COC1=CC(C=CNC(=O)C=CC2=CC=C(O)C(OC)=C2)=CC=C1O,4
Feruloyl O-methyldopamine,5.29,O=C(C=CC1=CC=C(O)C(OC)=C1)NCCC=2C=CC(OC)=C(O)C2,4
Diferuloyl putrescine,5.19,OC(=NCCCCN=C(O)C=CC=1C=CC(O)=C(OC)C1)C=CC=2C=CC(O)=C(OC)C2,4
Smiglaside C (not validated) + 1Acetyl,6.79,O=C(OCC1OC(OC2OC(COC(=O)C)C(OC(=O)C)C(O)C2OC(=O)C)(COC(=O)C)C(OC(=O)C=CC=3C=CC(O)=C(OC)C3)C1O)C=CC=4C=CC(O)=C(OC)C4,4
Smiglaside C (not validated),6.05,O=C(OCC1OC(OC2OC(COC(=O)C)C(OC(=O)C)C(O)C2OC(=O)C)(CO)C(OC(=O)C=CC=3C=CC(O)=C(OC)C3)C1O)C=CC4=CC=C(O)C(OC)=C4,4
Hexose + C13H21O2,3.81,O=C1C=C(CO)C(CCC(OC2OC(CO)C(O)C(O)C2O)C)C(C)(C)C1,4
Prolylproline,1.82,O=C(O)C1N(C(=O)C2NCCC2)CCC1,4
"Threonylleucine (isomer of 925, 926)",1.85,O=C(O)C(NC(=O)C(N)C(O)C)CC(C)C,4
PyroglutamylIsoleucine (isomer of 1006),3.7,O=C(O)C(NC(=O)C1NC(=O)CC1)C(C)CC,4
Leucylproline,2.72,O=C(O)C1N(C(=O)C(N)CC(C)C)CCC1,4
Glutamylleucine,2.54,O=C(O)C(N)CCC(=O)NC(C(=O)O)CC(C)C,4
Glutamylphenylalanine (isomer of 1504),3.04,O=C(O)C(N)CCC(=O)NC(C(=O)O)CC1=CC=CC=C1,4
Glutamylphenylalanine (isomer of 1503),3.14,O=C(O)C(N)CCC(=O)NC(C(=O)O)CC1=CC=CC=C1,4
Phenylalanylisoleucine (isomer of 1328),3.51,O=C(O)C(NC(=O)C(N)CC1=CC=CC=C1)C(C)CC,4
Glutamylglycine,1.67,O=C(O)CNC(=O)CCC(N)C(=O)O,4
Glycylleucine,2.5,O=C(O)C(NC(=O)CN)CC(C)C,4
"Coumestan base + 2O, O-Hex",4.38,O=C1OC=2C=C(OC3OC(CO)C(O)C(O)C3O)C=CC2C=4OC=5C=C(O)C=CC5C14,4
"Coumestan base + 2O, O-HexPyruvate",4.82,CC(=O)C(=O)OCC1OC(OC2=CC3=C(C=C2)C4=C(C5=C(O4)C=C(O)C=C5)C(=O)O3)C(O)C(O)C1O,4
"Coumarin base + 1O, 1MeO, O-Hex",3.11,O=C1OC2=CC(OC3OC(CO)C(O)C(O)C3O)=C(OC)C=C2C=C1,4
Coumaroyl putrescin,2.67,O=C(C=CC1=CC=C(O)C=C1)NCCCCN,4
Coumaroyl agmatine (isomer of 1297),2.85,O=C(C=CC1=CC=C(O)C=C1)NCCCCNC(=N)N,4
Coumaroyl agmatine (isomer of 1296),3.07,O=C(C=CC1=CC=C(O)C=C1)NCCCCNC(=N)N,4
Coumaroyl tyramine,5.06,O=C(C=CC1=CC=C(O)C=C1)NCCC2=CC=C(O)C=C2,4
Tricoumaroyl spermidine (isomer of 2951),5.52,O=C(C=CC1=CC=C(O)C=C1)NCCCN(C(=O)C=CC2=CC=C(O)C=C2)CCCCNC(=O)C=CC3=CC=C(O)C=C3,4
Tricoumaroyl spermidine (isomer of 2952),5.62,O=C(C=CC1=CC=C(O)C=C1)NCCCN(C(=O)C=CC2=CC=C(O)C=C2)CCCCNC(=O)C=CC3=CC=C(O)C=C3,4
Dicaffeoyl Coumaroyl Spermidine,5.0,O=C(C=CC1=CC=C(O)C=C1)NCCCN(C(=O)C=CC=2C=CC(O)=C(O)C2)CCCCNC(=O)C=CC=3C=CC(O)=C(O)C3,4
Methoxycinnamic acid,3.32,O=C(O)C=CC1=CC=C(OC)C=C1,4
Methyl cinnamate,2.87,O=C(OC)C=CC1=CC=CC=C1,4
Cinnamoyl putrescin,3.7,NCCCCNC(=O)C=CC1=CC=CC=C1,4
"Chalcone base + 2O, 1MeO, 1Prenyl or Licochalcone A (not validated)",8.1,O=C(C=CC=1C=C(C(O)=CC1OC)C(C=C)(C)C)C2=CC=C(O)C=C2,4
"Phloretin + C-Hex, C-Hex",4.01,O=C(C=1C(O)=C(C(O)=C(C1O)C2OC(CO)C(O)C(O)C2O)C3OC(CO)C(O)C(O)C3O)CCC4=CC=C(O)C=C4,4
Carboline metabolite (C26H28N2O10),3.69,O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC3=NC=CC=4C=5C=C(O)C=CC5NC34,4
Deoxypumiloside,5.27,O=C1C2=COC(OC3OC(CO)C(O)C(O)C3O)C(C=C)C2CC4C5=NC=6C=CC=CC6C=C5CN14,4
Pumiloside,4.07,O=C1C=2C=CC=CC2NC3=C1CN4C(=O)C5=COC(OC6OC(CO)C(O)C(O)C6O)C(C=C)C5CC34,4
Carboline metabolite (C26H28N2O9),5.07,O=C1C2=C(O)OC(OC3OC(CO)C(O)C(O)C3O)C(C=C)C2C=C4C=5NC6=CC=CC=C6C5CCN14,4
Carboline metabolite (C26H30N2O10),3.77,O=C1C2=COC(OC3OC(CO)C(O)C(O)C3O)C(C=C)C2CC4C(=O)NC=5C=CC=CC5C(=O)CCN14,4
Strictosamide,5.56,O=C1C2=COC(OC3OC(CO)C(O)C(O)C3O)C(C=C)C2CC4C=5NC=6C=CC=CC6C5CCN14,4
Carboline metabolite (C26H26N2O8),5.46,O=C1C2=C(C=C3C=4NC5=CC=CC=C5C4CCN13)C(C=C)C6OC2OC7C(O6)OC(CO)C(O)C7O,4
Strictosidinic acid,3.94,O=C(O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC3NCCC=4C=5C=CC=CC5NC43,4
Strictosidine,4.36,O=C(OC)C1=COC(OC2OC(CO)C(O)C(O)C2O)C(C=C)C1CC3NCCC=4C=5C=CC=CC5NC43,4
Paratunamide D (not validated),4.99,O=C1C2=COC(OC3OC(CO)C(O)C(O)C3O)C(C=C)C2CC(O)N1CCC4(O)C(=O)NC=5C=CC=CC54,4
Camptothecin-OH,5.77,O=C1OCC=2C(=O)N3C(=CC2C1CC)C=4N=C5C=CC=CC5=CC4C3,4
Camptothecin,5.4,O=C1OCC=2C(=O)N3C(=CC2C1(O)CC)C4=NC=5C=CC=CC5C=C4C3,4
Acetylated camptothecin,5.4,O=C(O)C(O)(C=1C=C2C=3N=C4C=CC=CC4=CC3CN2C(=O)C1COC(=O)C)CC,4
"Carboline base + 4H, carboxylic acid",3.35,O=C(O)C1NCC=2NC3=CC=CC=C3C2C1,4
Di-dihydrocaffeoyl spermidine,3.14,O=C(NCCCNCCCCNC(=O)CCC1=CC=C(O)C(O)=C1)CCC2=CC=C(O)C(O)=C2,4
Caffeoyl putrescin (isomer of 1060),2.22,O=C(C=CC=1C=CC(O)=C(O)C1)NCCCCN,4
Caffeoyl putrescin (isomer of 1059),2.42,O=C(C=CC=1C=CC(O)=C(O)C1)NCCCCN,4
Caffeoyl lysine,2.61,NC(CCCCNC(=O)C=CC1=CC(O)=C(O)C=C1)C(O)=O,4
Dicaffeoyl quinolactone,4.54,O=C(OC1CC2(O)C(=O)OC(C2)C1OC(=O)C=CC=3C=CC(O)=C(O)C3)C=CC=4C=CC(O)=C(O)C4,4
Procyanidin,2.85,OC1=CC(O)=C2C(OC(C=3C=CC(O)=C(O)C3)C(O)C2C4=C(O)C=C(O)C5=C4OC(C=6C=CC(O)=C(O)C6)C(O)C5)=C1,4
Biflavonoid-flavone base + 3O and flavone base + 2O + 1MeO,6.07,O=C1C=C(OC2=CC(O)=CC(O)=C12)C=3C=CC(OC)=C(C3)C=4C(O)=CC(O)=C5C(=O)C=C(OC54)C6=CC=C(O)C=C6,4
Biflavonoid-flavone base + 3O and flavanone base + 2O + 1MeO,5.58,O=C1C=C(OC2=C1C(O)=CC(O)=C2C3=CC(=CC=C3O)C4OC=5C=C(OC)C=C(O)C5C(=O)C4)C6=CC=C(O)C=C6,4
Biflavonoid-flavone base + 3O and flavone base + 3O + 1Prenyl,7.57,O=C1C=C(OC2=CC(O)=CC(O)=C12)C=3C=CC(O)=C(C3)C4=C(O)C(=C(O)C=5C(=O)C=C(OC54)C6=CC=C(O)C=C6)CC=C(C)C,4
Biflavonoid-flavone base + 3MeO and flavone base + 3MeO,7.39,O=C1C=C(OC=2C=C(OC)C=C(OC)C12)C3=CC=C(OC)C(=C3)C4=C(OC)C=C(OC)C=5C(=O)C=C(OC54)C6=CC=C(OC)C=C6,4
Biflavonoid-flavone base + 3MeO and flavone base + 3MeO,8.22,O=C1C(=COC2=CC(O)=CC(O)=C12)C3=CC=C(O)C(=C3)C(C=C(C)C)C=4C(O)=CC(O)=C5C(=O)C(=COC54)C6=CC=C(O)C(=C6)CC=C(C)C,4
"HDMBOA (not validated, isomer of 871)",3.62,O=C1N(OC)C=2C=CC(OC)=CC2OC1O,4
"HDMBOA (not validated, isomer of 868)",3.86,O=C1N(OC)C=2C=CC(OC)=CC2OC1O,4
HMBOA + O-HexA,2.19,COC1=CC2=C(NC(O)C(OC3OC(C(O)C(O)C3O)C(O)=O)O2)C=C1,4
DIMBOA + O-Hex,3.5,O=C1N(O)C=2C=CC(OC)=CC2OC1OC3OC(CO)C(O)C(O)C3O,4
HDMBOA + O-Hex,4.1,O=C1N(OC)C=2C=CC(OC)=CC2OC1OC3OC(CO)C(O)C(O)C3O,4
DIBOA,1.83,O=C1N(O)C2=CC=CC=C2OC1O,4
